date,ticker,side,ret
2021-06-30,ANZU,long,-0.001856388189853786
2021-06-30,LJAQ,long,-0.006532381025628364
2021-06-30,AAIC,long,-0.009756088483765968
2021-06-30,AFHBL,long,0.09709929320013222
2021-06-30,GBCSD,long,-0.0992931279998458
2021-06-30,URCCF,long,-0.2936632137427354
2021-06-30,LJAQU,long,0.010999965667724654
2021-06-30,EWTX_old,long,-0.10923107124692222
2021-06-30,KNBE,long,0.3470110201448553
2021-06-30,AIW,long,0.001986561398046094
2021-06-30,EVA,long,0.07147030597555837
2021-06-30,GRMMD,long,-0.48248306546802644
2021-06-30,AFHBQ,long,0.09709929320013222
2021-06-30,INT,long,0.02508621007054268
2021-06-30,VLDR,long,0.1025907527386265
2021-06-30,MACU,long,0.005035169740577716
2021-06-30,RTSLD,long,0.5899351925992613
2021-06-30,SNCE,long,-0.002707718332629727
2021-06-30,NOACU,long,0.006044158385388965
2021-06-30,DNMR,long,0.10601247374506229
2021-06-30,SFTW-UN,long,0.10663988575096339
2021-06-30,ISLE,long,0.006274807890021883
2021-06-30,BPYUP,long,0.011587211663954378
2021-06-30,SNPX_old,long,0.33656971447444795
2021-06-30,DNMRQ,long,0.10601247374506229
2021-06-30,CHAQ,long,-0.003999996185302668
2021-06-30,PTVCA,long,-1.1102230246251565e-16
2021-06-30,GWAC,long,0.0002896934469296397
2021-06-30,BEEMW,long,0.3466709394808185
2021-06-30,EVTVD,long,0.061151107209889366
2021-06-30,DTSTW,long,0.48489271261537303
2021-06-30,NGC,long,-0.022729997156370696
2021-06-30,BPYU,long,-0.0002728280767235747
2021-06-30,SMPRD,long,0.37499992549419714
2021-06-30,NINK,long,-0.2156862481563464
2021-06-30,CCYC,long,0.615789534444626
2021-06-30,RCOR,long,-0.003999996185302668
2021-06-30,PHBR,long,0.18857138497488846
2021-06-30,ACRDP,long,0.0027965097739857114
2021-06-30,TOGL,long,-0.1891892211176569
2021-06-30,QFTA,long,0.006287518092974009
2021-06-30,LSAQ,long,-0.002707718332629727
2021-06-30,THCBU,long,0.35747273043751426
2021-06-30,PHBRD,long,0.18857138497488846
2021-06-30,NOAC,long,-0.009778112855903687
2021-06-30,CXKJ,long,-0.5602040759694669
